subject,session,target_hz,freq,psd
2,2,9,86.75,8.983691983707321e-05
2,2,9,87.0,8.93266068545264e-05
2,2,9,87.25,8.886988928381283e-05
2,2,9,87.5,8.840252648018672e-05
2,2,9,87.75,8.792712945092077e-05
2,2,9,88.0,8.7452003359925e-05
2,2,9,88.25,8.697165115499158e-05
2,2,9,88.5,8.652436342883149e-05
2,2,9,88.75,8.607916838891155e-05
2,2,9,89.0,8.56641108377446e-05
2,2,9,89.25,8.521676665278026e-05
2,2,9,89.5,8.478417232739281e-05
2,2,9,89.75,8.436139905016676e-05
2,2,9,90.0,8.393252885355072e-05
2,2,9,90.25,8.352320055086732e-05
2,2,9,90.5,8.312395915070416e-05
2,2,9,90.75,8.27312786164339e-05
2,2,9,91.0,8.234799314016172e-05
2,2,9,91.25,8.195559473011461e-05
2,2,9,91.5,8.157085772722308e-05
2,2,9,91.75,8.119295834308403e-05
2,2,9,92.0,8.082139563312758e-05
2,2,9,92.25,8.045952482151318e-05
2,2,9,92.5,8.00976049243684e-05
2,2,9,92.75,7.974235889279616e-05
2,2,9,93.0,7.939187495930652e-05
2,2,9,93.25,7.905062681222377e-05
2,2,9,93.5,7.870890022029174e-05
2,2,9,93.75,7.837237692848647e-05
2,2,9,94.0,7.804070743240745e-05
2,2,9,94.25,7.771277561756933e-05
2,2,9,94.5,7.739329941296351e-05
2,2,9,94.75,7.7076055120848e-05
2,2,9,95.0,7.676263702765161e-05
2,2,9,95.25,7.645656312463864e-05
2,2,9,95.5,7.615100096805194e-05
2,2,9,95.75,7.58505945324008e-05
2,2,9,96.0,7.555351578820944e-05
2,2,9,96.25,7.526153944728442e-05
2,2,9,96.5,7.497473602865979e-05
2,2,9,96.75,7.46915960693905e-05
2,2,9,97.0,7.441115793911741e-05
2,2,9,97.25,7.413481198817103e-05
2,2,9,97.5,7.386348461240174e-05
2,2,9,97.75,7.359529909626277e-05
2,2,9,98.0,7.33304362601574e-05
2,2,9,98.25,7.307039623435794e-05
2,2,9,98.5,7.281201540336789e-05
2,2,9,98.75,7.255903802475126e-05
2,2,9,99.0,7.230865372292377e-05
2,2,9,99.25,7.206159717586356e-05
2,2,9,99.5,7.181918255021699e-05
2,2,9,99.75,7.15786486103897e-05
2,2,9,100.0,7.134252501913449e-05
2,2,9,100.25,7.11093405286358e-05
2,2,9,100.5,7.0879304872508e-05
2,2,9,100.75,7.065285984247965e-05
2,2,9,101.0,7.04292949768822e-05
2,2,9,101.25,7.020906365319536e-05
2,2,9,101.5,6.999186723681188e-05
2,2,9,101.75,6.977768439975159e-05
2,2,9,102.0,6.956666431380862e-05
2,2,9,102.25,6.935855940444805e-05
2,2,9,102.5,6.915380667828859e-05
2,2,9,102.75,6.895095075344179e-05
2,2,9,103.0,6.875239874733662e-05
2,2,9,103.25,6.855539670529455e-05
2,2,9,103.5,6.836213476863417e-05
2,2,9,103.75,6.817139416561384e-05
2,2,9,104.0,6.798319009091956e-05
2,2,9,104.25,6.77981185007959e-05
2,2,9,104.5,6.761556856229063e-05
2,2,9,104.75,6.74354916693617e-05
2,2,9,105.0,6.725865490804985e-05
2,2,9,105.25,6.708387960130245e-05
2,2,9,105.5,6.691202871854135e-05
2,2,9,105.75,6.674246557479369e-05
2,2,9,106.0,6.657596225098116e-05
2,2,9,106.25,6.641108557680977e-05
2,2,9,106.5,6.624977698126091e-05
2,2,9,106.75,6.609030160351103e-05
2,2,9,107.0,6.593312139400271e-05
2,2,9,107.25,6.577921111084115e-05
2,2,9,107.5,6.562654314465786e-05
2,2,9,107.75,6.547710960145917e-05
2,2,9,108.0,6.533000934820221e-05
2,2,9,108.25,6.518445793607909e-05
2,2,9,108.5,6.504225230772805e-05
2,2,9,108.75,6.490171260747942e-05
2,2,9,109.0,6.476342873961337e-05
2,2,9,109.25,6.462781184191034e-05
2,2,9,109.5,6.449392272691418e-05
2,2,9,109.75,6.436274749897585e-05
2,2,9,110.0,6.423326806577839e-05
2,2,9,110.25,6.410649028812756e-05
2,2,9,110.5,6.398121381765814e-05
2,2,9,110.75,6.385876717738814e-05
2,2,9,111.0,6.373808586662215e-05
2,2,9,111.25,6.361926878528784e-05
2,2,9,111.5,6.350323676844161e-05
2,2,9,111.75,6.33886877490851e-05
2,2,9,112.0,6.327616937676666e-05
2,2,9,112.25,6.316645899335683e-05
2,2,9,112.5,6.305747568800654e-05
2,2,9,112.75,6.295183398875891e-05
2,2,9,113.0,6.284733026184938e-05
2,2,9,113.25,6.274501790369138e-05
2,2,9,113.5,6.264498270560189e-05
2,2,9,113.75,6.254641905160314e-05
2,2,9,114.0,6.245010389941046e-05
2,2,9,114.25,6.235569634518667e-05
2,2,9,114.5,6.226306536275776e-05
2,2,9,114.75,6.217252606273073e-05
2,2,9,115.0,6.208366302446207e-05
2,2,9,115.25,6.199698747721413e-05
2,2,9,115.5,6.191170710723129e-05
2,2,9,115.75,6.18287915119854e-05
2,2,9,116.0,6.174735907341962e-05
2,2,9,116.25,6.166790292355955e-05
2,2,9,116.5,6.159054290051184e-05
2,2,9,116.75,6.151427115289518e-05
2,2,9,117.0,6.144064298729123e-05
2,2,9,117.25,6.136823585449693e-05
2,2,9,117.5,6.129775388040018e-05
2,2,9,117.75,6.122929339295687e-05
2,2,9,118.0,6.116222894246506e-05
2,2,9,118.25,6.109716237357622e-05
2,2,9,118.5,6.10338886479642e-05
2,2,9,118.75,6.097201121634254e-05
2,2,9,119.0,6.09123226442687e-05
2,2,9,119.25,6.085409767477231e-05
2,2,9,119.5,6.079770558998859e-05
2,2,9,119.75,6.074279385301146e-05
2,2,9,120.0,6.069007527096665e-05
2,2,9,120.25,6.063832642995618e-05
2,2,9,120.5,6.05890165791763e-05
2,2,9,120.75,6.0541004857543236e-05
2,2,9,121.0,6.049456375581046e-05
2,2,9,121.25,6.045023337474121e-05
2,2,9,121.5,6.040714066746273e-05
2,2,9,121.75,6.036579728024133e-05
2,2,9,122.0,6.032649482629273e-05
2,2,9,122.25,6.02882057854353e-05
2,2,9,122.5,6.02521543052929e-05
2,2,9,122.75,6.0217412572999286e-05
2,2,9,123.0,6.018440030806128e-05
2,2,9,123.25,6.015294626641137e-05
2,2,9,123.5,6.012331712525678e-05
2,2,9,123.75,6.009518198902318e-05
2,2,9,124.0,6.006857997335661e-05
2,2,9,124.25,6.0043954671056944e-05
2,2,9,124.5,6.0020375349645115e-05
2,2,9,124.75,5.999896367091987e-05
2,2,9,125.0,5.9978978122440804e-05
2,2,9,125.25,5.996027041525411e-05
2,2,9,125.5,5.994385550757742e-05
2,2,9,125.75,5.992844294742426e-05
2,2,9,126.0,5.991477827982324e-05
2,2,9,126.25,5.990309672295255e-05
2,2,9,126.5,5.9892268359876085e-05
2,2,9,126.75,5.988390419187869e-05
2,2,9,127.0,5.987646911736986e-05
2,2,9,127.25,5.9870952511408256e-05
2,2,9,127.5,5.986696898589971e-05
2,2,9,127.75,5.986454874706833e-05
2,2,9,128.0,2.993187318036647e-05
2,2,10,0.0,0.002691221528315333
2,2,10,0.25,0.0025774263262391835
2,2,10,0.5,0.0016781661943790856
2,2,10,0.75,0.001691966875680474
2,2,10,1.0,0.0017128553887545775
2,2,10,1.25,0.0017398099760642413
2,2,10,1.5,0.0017731487124475298
2,2,10,1.75,0.0018128481396727186
2,2,10,2.0,0.0018609973406611053
2,2,10,2.25,0.0019189469947849555
2,2,10,2.5,0.0019837213730606804
2,2,10,2.75,0.0020575911273300247
2,2,10,3.0,0.002145097102410939
2,2,10,3.25,0.002248642410694484
2,2,10,3.5,0.002370612005641843
2,2,10,3.75,0.002518173155631584
2,2,10,4.0,0.0027174310091263878
2,2,10,4.25,0.002816286400802142
2,2,10,4.5,0.002911916412570066
2,2,10,4.75,0.0031358311729438883
2,2,10,5.0,0.0033996466917483566
2,2,10,5.25,0.004110686594363527
2,2,10,5.5,0.0055383546591273045
2,2,10,5.75,0.007027554811839186
2,2,10,6.0,0.012519811434706887
2,2,10,6.25,0.017465335068720157
2,2,10,6.5,0.03432598554742826
2,2,10,6.75,0.08893337117479003
2,2,10,7.0,0.23319029502535313
2,2,10,7.25,0.5161721683747851
2,2,10,7.5,0.8366016240779648
2,2,10,7.75,1.8020624107010037
2,2,10,8.0,2.6951790358385486
2,2,10,8.25,4.980885570528666
2,2,10,8.5,6.955058954838867
2,2,10,8.75,6.389771435973132
2,2,10,9.0,4.158821431830216
2,2,10,9.25,4.984400635859328
2,2,10,9.5,9.392178440357123
2,2,10,9.75,12.847732917506328
2,2,10,10.0,7.95884223879395
2,2,10,10.25,4.630861668770589
2,2,10,10.5,3.5163640610978804
2,2,10,10.75,3.695222516261205
2,2,10,11.0,5.372066425581458
2,2,10,11.25,4.683465651711999
2,2,10,11.5,3.9713009852519328
2,2,10,11.75,3.1959075512456523
2,2,10,12.0,2.560508622171895
2,2,10,12.25,2.093382320301915
2,2,10,12.5,1.5340078159596913
2,2,10,12.75,1.5368157665666597
2,2,10,13.0,1.2514758831048727
2,2,10,13.25,1.1117344034441143
2,2,10,13.5,0.9952396873631169
2,2,10,13.75,1.2613185520863641
2,2,10,14.0,1.1042248008684736
2,2,10,14.25,0.8150721860329667
2,2,10,14.5,1.0314879108713308
2,2,10,14.75,1.0298973542036227
2,2,10,15.0,0.9246348591453608
2,2,10,15.25,0.7911244299994165
2,2,10,15.5,0.6647141321927015
2,2,10,15.75,0.7346445319436019
2,2,10,16.0,0.9252843312518846
2,2,10,16.25,0.7779092269802629
2,2,10,16.5,0.891325548177241
2,2,10,16.75,1.2449051451525392
2,2,10,17.0,1.2355723510816634
2,2,10,17.25,1.2177345811287292
2,2,10,17.5,0.926598672681493
2,2,10,17.75,0.8497263818221961
2,2,10,18.0,1.045682601711525
2,2,10,18.25,0.8281275958301881
2,2,10,18.5,0.9156509922785897
2,2,10,18.75,1.0672351441165895
2,2,10,19.0,1.009728563665652
2,2,10,19.25,0.9573081383816425
2,2,10,19.5,1.0866280228260163
2,2,10,19.75,1.3994262211771327
2,2,10,20.0,1.9031427540079997
2,2,10,20.25,1.168754544494635
2,2,10,20.5,0.9234882115442247
2,2,10,20.75,0.8437585305177429
2,2,10,21.0,0.8468394534382955
2,2,10,21.25,1.1015019943353959
2,2,10,21.5,1.188296118760632
2,2,10,21.75,1.1894414798443327
2,2,10,22.0,1.2500064717739054
2,2,10,22.25,1.0863175810580705
2,2,10,22.5,0.9123481581049315
2,2,10,22.75,0.9610054282169735
2,2,10,23.0,1.0128233728560154
2,2,10,23.25,1.0199506955806918
2,2,10,23.5,1.186987353430437
2,2,10,23.75,1.1562893674762813
2,2,10,24.0,0.9609562179361151
2,2,10,24.25,0.733849477213149
2,2,10,24.5,0.7295232695682181
2,2,10,24.75,0.9515249982204832
2,2,10,25.0,0.962525488625618
2,2,10,25.25,0.8401929223981397
2,2,10,25.5,0.7782406298335228
2,2,10,25.75,1.0667076365341857
2,2,10,26.0,0.9252017358904143
2,2,10,26.25,0.6692482663687783
2,2,10,26.5,0.6586237737072721
2,2,10,26.75,0.9187360006887153
2,2,10,27.0,1.0441959674931778
2,2,10,27.25,0.9139824682675357
2,2,10,27.5,0.7278326766900981
2,2,10,27.75,0.7400031422500184
2,2,10,28.0,0.83063826118096
2,2,10,28.25,0.7174366902983998
2,2,10,28.5,0.9505921521405301
2,2,10,28.75,0.800821508925839
2,2,10,29.0,0.9093629571291133
2,2,10,29.25,0.8624059125641061
2,2,10,29.5,0.6518377845194402
2,2,10,29.75,0.619654804516143
2,2,10,30.0,0.7502326176407857
2,2,10,30.25,0.6420953268381578
2,2,10,30.5,0.5716892531029996
2,2,10,30.75,0.6881008363565894
2,2,10,31.0,0.615973899466793
2,2,10,31.25,0.6611339290295211
2,2,10,31.5,0.8840770061035421
2,2,10,31.75,0.8170988759328115
2,2,10,32.0,0.9652673594134239
2,2,10,32.25,0.7946550211740837
2,2,10,32.5,0.785590067335717
2,2,10,32.75,0.914541130891793
2,2,10,33.0,0.8666605880585528
2,2,10,33.25,0.7315890591580303
2,2,10,33.5,0.7453672138151597
2,2,10,33.75,0.9582238521600137
2,2,10,34.0,0.9787605104437604
2,2,10,34.25,0.9489705518103405
2,2,10,34.5,0.8896453887300115
2,2,10,34.75,1.1817209282142935
2,2,10,35.0,0.7767608223806124
2,2,10,35.25,0.6163748590152146
2,2,10,35.5,0.7160393387684014
2,2,10,35.75,0.9521484721096656
2,2,10,36.0,0.9496888989140289
2,2,10,36.25,0.8360073381492616
2,2,10,36.5,0.8764147993901186
2,2,10,36.75,0.7909862149155004
2,2,10,37.0,0.5509266516772203
2,2,10,37.25,0.5760853074599611
2,2,10,37.5,0.6716681262923141
2,2,10,37.75,0.6518085978577219
2,2,10,38.0,0.6856331170578249
2,2,10,38.25,0.7233573592712801
2,2,10,38.5,0.7241969581999577
2,2,10,38.75,0.7597540190709753
2,2,10,39.0,0.6494827321833476
2,2,10,39.25,0.6445398626400505
2,2,10,39.5,0.8445715091194552
2,2,10,39.75,0.7108767271876995
2,2,10,40.0,0.5898217195954907
2,2,10,40.25,0.5563024740904245
2,2,10,40.5,0.7094937686927762
2,2,10,40.75,0.529165150105456
2,2,10,41.0,0.4537362202087922
2,2,10,41.25,0.4509190659426391
2,2,10,41.5,0.5670678102614162
2,2,10,41.75,0.5752469211479592
2,2,10,42.0,0.49478258206955406
2,2,10,42.25,0.4893227606327649
2,2,10,42.5,0.5532463153210427
2,2,10,42.75,0.46054445502590396
2,2,10,43.0,0.5110963869141345
2,2,10,43.25,0.71018179580241
2,2,10,43.5,0.7059549668694673
2,2,10,43.75,0.5688809914466383
2,2,10,44.0,0.3865908901810935
2,2,10,44.25,0.3866408841707403
2,2,10,44.5,0.40634125710900965
2,2,10,44.75,0.4498754248238812
2,2,10,45.0,0.3493714485926551
2,2,10,45.25,0.4124866411077754
2,2,10,45.5,0.5474224036244211
2,2,10,45.75,0.5109038911045247
2,2,10,46.0,0.28133447920798854
2,2,10,46.25,0.39476476781142045
2,2,10,46.5,0.4259835527159318
2,2,10,46.75,0.24189900097208636
2,2,10,47.0,0.2134067645124778
2,2,10,47.25,0.20903900568727685
2,2,10,47.5,0.18747755420654866
2,2,10,47.75,0.22018186667151002
2,2,10,48.0,0.13548619266339432
2,2,10,48.25,0.09498047908651669
2,2,10,48.5,0.06208974595358556
2,2,10,48.75,0.035648643253575946
2,2,10,49.0,0.015580644988667066
2,2,10,49.25,0.0063954343010802234
2,2,10,49.5,0.0018941154368837284
2,2,10,49.75,0.0009648445722366455
2,2,10,50.0,0.0008782649749826373
2,2,10,50.25,0.0008817787135425696
2,2,10,50.5,0.0013691453730862995
2,2,10,50.75,0.0031617229214855247
2,2,10,51.0,0.00596723393017852
2,2,10,51.25,0.014240498971280428
2,2,10,51.5,0.021214491928320228
2,2,10,51.75,0.02471620751164246
2,2,10,52.0,0.03167530291954555
2,2,10,52.25,0.03918462114207048
2,2,10,52.5,0.04352917668275135
2,2,10,52.75,0.05093649800905497
2,2,10,53.0,0.038755717232906016
2,2,10,53.25,0.0502099808285613
2,2,10,53.5,0.054991172396534
2,2,10,53.75,0.04813199840897797
2,2,10,54.0,0.040952886749627576
2,2,10,54.25,0.03541275945099828
2,2,10,54.5,0.029251508961613944
2,2,10,54.75,0.02680694627304886
2,2,10,55.0,0.01813568151391664
2,2,10,55.25,0.015197860367959084
2,2,10,55.5,0.013839765613099814
2,2,10,55.75,0.013505396800869847
2,2,10,56.0,0.010748716720379765
2,2,10,56.25,0.009443346501301884
2,2,10,56.5,0.010035674246559483
2,2,10,56.75,0.011416139437544753
2,2,10,57.0,0.010560265738423572
2,2,10,57.25,0.008515164949918842
2,2,10,57.5,0.007223110326570077
2,2,10,57.75,0.005314746530904125
2,2,10,58.0,0.005176175909003089
2,2,10,58.25,0.004389483538041796
2,2,10,58.5,0.005761462565319297
2,2,10,58.75,0.00554162483150296
2,2,10,59.0,0.0033894535459424403
2,2,10,59.25,0.0034453720163307297
2,2,10,59.5,0.0025776689764261686
2,2,10,59.75,0.0020086837750088364
2,2,10,60.0,0.0019465126817793256
2,2,10,60.25,0.0019197506584681169
2,2,10,60.5,0.0019298079420821753
2,2,10,60.75,0.0014719909709577047
2,2,10,61.0,0.0011287178316756233
2,2,10,61.25,0.001054201512510559
2,2,10,61.5,0.0011502014013526202
2,2,10,61.75,0.0009523368356188016
2,2,10,62.0,0.0009521679692611723
2,2,10,62.25,0.0007651265093640378
2,2,10,62.5,0.0005402873175279026
2,2,10,62.75,0.0005018552616518854
2,2,10,63.0,0.0005257994327723281
2,2,10,63.25,0.0004698618088080879
2,2,10,63.5,0.0004419099724783846
2,2,10,63.75,0.00042074545920909115
2,2,10,64.0,0.000409149005861612
2,2,10,64.25,0.0002986956745327402
2,2,10,64.5,0.00024464716442060546
2,2,10,64.75,0.00029463888901996843
2,2,10,65.0,0.0002268960944229496
2,2,10,65.25,0.00018221193486833235
2,2,10,65.5,0.00020251241914614007
2,2,10,65.75,0.00020389121442127077
2,2,10,66.0,0.0001496310966943797
2,2,10,66.25,0.00014925041469102856
2,2,10,66.5,0.0001647324963568206
2,2,10,66.75,0.0001500329828444693
2,2,10,67.0,0.000164440072810585
2,2,10,67.25,0.00014617310956669763
2,2,10,67.5,0.00012756875888796437
2,2,10,67.75,9.79400344780975e-05
2,2,10,68.0,9.262742803164536e-05
2,2,10,68.25,0.00011675518235926681
2,2,10,68.5,0.00011646750223392427
2,2,10,68.75,0.00011322552538382328
2,2,10,69.0,0.00010498202995858134
2,2,10,69.25,0.00010193575252896077
2,2,10,69.5,9.432661985196527e-05
2,2,10,69.75,9.144430950602887e-05
2,2,10,70.0,9.597939765053073e-05
2,2,10,70.25,9.484703976649439e-05
2,2,10,70.5,9.587673837202563e-05
2,2,10,70.75,9.513698858077237e-05
2,2,10,71.0,9.720871369753797e-05
2,2,10,71.25,9.173058637246219e-05
2,2,10,71.5,9.1830470217191e-05
2,2,10,71.75,9.337942279517015e-05
2,2,10,72.0,8.967207101005705e-05
2,2,10,72.25,9.053701500953243e-05
2,2,10,72.5,8.900643655002025e-05
2,2,10,72.75,8.584216757081506e-05
2,2,10,73.0,8.487349244656691e-05
2,2,10,73.25,8.52245995157612e-05
2,2,10,73.5,8.68212136789524e-05
2,2,10,73.75,8.522143626205983e-05
2,2,10,74.0,8.369290454093e-05
2,2,10,74.25,8.088215119652466e-05
2,2,10,74.5,8.024628229844023e-05
2,2,10,74.75,8.063350530661167e-05
2,2,10,75.0,8.18538033055184e-05
2,2,10,75.25,8.07088953109726e-05
2,2,10,75.5,7.769889166640665e-05
2,2,10,75.75,7.780679408556524e-05
2,2,10,76.0,7.72733707526041e-05
2,2,10,76.25,7.672875626585125e-05
2,2,10,76.5,7.694101683331393e-05
2,2,10,76.75,7.593396137594625e-05
2,2,10,77.0,7.506698085861047e-05
2,2,10,77.25,7.39833083936413e-05
2,2,10,77.5,7.365650959490137e-05
2,2,10,77.75,7.300658744688839e-05
2,2,10,78.0,7.291139276938483e-05
2,2,10,78.25,7.267920199582827e-05
2,2,10,78.5,7.238567197912144e-05
2,2,10,78.75,7.170668482583874e-05
2,2,10,79.0,7.092849455593231e-05
2,2,10,79.25,7.057461505625725e-05
2,2,10,79.5,7.007651742018322e-05
2,2,10,79.75,6.96920574633615e-05
2,2,10,80.0,6.93175118000438e-05
2,2,10,80.25,6.892263030099902e-05
2,2,10,80.5,6.817002056482322e-05
2,2,10,80.75,6.778821924912555e-05
2,2,10,81.0,6.750580492827319e-05
2,2,10,81.25,6.726020215547487e-05
2,2,10,81.5,6.683898471490132e-05
2,2,10,81.75,6.639372472220105e-05
2,2,10,82.0,6.58883881499838e-05
2,2,10,82.25,6.548951813570286e-05
2,2,10,82.5,6.512784405675093e-05
2,2,10,82.75,6.472642966104316e-05
2,2,10,83.0,6.42922343571305e-05
2,2,10,83.25,6.396635425908939e-05
2,2,10,83.5,6.361109084044724e-05
2,2,10,83.75,6.322686202149777e-05
2,2,10,84.0,6.293301468174292e-05
2,2,10,84.25,6.259170108496841e-05
2,2,10,84.5,6.228940055411823e-05
2,2,10,84.75,6.193831732465217e-05
2,2,10,85.0,6.161671031661309e-05
2,2,10,85.25,6.130140118494658e-05
2,2,10,85.5,6.099160514526639e-05
2,2,10,85.75,6.066881904005317e-05
2,2,10,86.0,6.0404223959280435e-05
2,2,10,86.25,6.0088052471214485e-05
2,2,10,86.5,5.9807767834253744e-05
2,2,10,86.75,5.950277022396279e-05
2,2,10,87.0,5.9200804553760314e-05
2,2,10,87.25,5.892545323827935e-05
2,2,10,87.5,5.8667001176602136e-05
2,2,10,87.75,5.837931603689967e-05
2,2,10,88.0,5.8101155391049954e-05
2,2,10,88.25,5.783095636746486e-05
2,2,10,88.5,5.7561306046496414e-05
2,2,10,88.75,5.731520664913092e-05
2,2,10,89.0,5.708065893571341e-05
2,2,10,89.25,5.682148800573896e-05
2,2,10,89.5,5.6567275613462516e-05
2,2,10,89.75,5.6307328686670595e-05
2,2,10,90.0,5.607175532600016e-05
2,2,10,90.25,5.584465701221152e-05
2,2,10,90.5,5.561024174280503e-05
2,2,10,90.75,5.537569951329148e-05
2,2,10,91.0,5.51408229666406e-05
2,2,10,91.25,5.4908702883198486e-05
2,2,10,91.5,5.4685682592806276e-05
2,2,10,91.75,5.446377978795861e-05
2,2,10,92.0,5.424973416111911e-05
2,2,10,92.25,5.403981446786964e-05
2,2,10,92.5,5.382873697257427e-05
2,2,10,92.75,5.361854850035575e-05
2,2,10,93.0,5.341336922174351e-05
2,2,10,93.25,5.320927176264202e-05
2,2,10,93.5,5.301033664653527e-05
2,2,10,93.75,5.2813293843262884e-05
2,2,10,94.0,5.261631664253186e-05
2,2,10,94.25,5.242416635222385e-05
2,2,10,94.5,5.223476140231237e-05
2,2,10,94.75,5.2048416172224436e-05
2,2,10,95.0,5.18640307043064e-05
2,2,10,95.25,5.168186017255252e-05
2,2,10,95.5,5.1501574444726745e-05
2,2,10,95.75,5.132355635890348e-05
2,2,10,96.0,5.114906252721009e-05
2,2,10,96.25,5.0976299760897834e-05
2,2,10,96.5,5.080629585643245e-05
2,2,10,96.75,5.063827134600972e-05
2,2,10,97.0,5.0472434139149246e-05
2,2,10,97.25,5.0308884336534875e-05
2,2,10,97.5,5.0147531165028715e-05
2,2,10,97.75,4.998774257338917e-05
2,2,10,98.0,4.983071201065828e-05
2,2,10,98.25,4.967583502196348e-05
2,2,10,98.5,4.9522431993357825e-05
2,2,10,98.75,4.93715061253577e-05
2,2,10,99.0,4.9222391328297706e-05
2,2,10,99.25,4.9075392838468705e-05
2,2,10,99.5,4.893062420492148e-05
2,2,10,99.75,4.87874650851121e-05
2,2,10,100.0,4.864671651882715e-05
2,2,10,100.25,4.8507172819125555e-05
2,2,10,100.5,4.836990500718618e-05
2,2,10,100.75,4.82343717421683e-05
2,2,10,101.0,4.8100701960778726e-05
2,2,10,101.25,4.796899399527629e-05
2,2,10,101.5,4.7838968184847105e-05
2,2,10,101.75,4.771085735497139e-05
2,2,10,102.0,4.75842885173695e-05
2,2,10,102.25,4.745953590132227e-05
2,2,10,102.5,4.733651321227218e-05
2,2,10,102.75,4.721517966151241e-05
2,2,10,103.0,4.709573701890284e-05
2,2,10,103.25,4.6977518345686084e-05
2,2,10,103.5,4.686128942927121e-05
2,2,10,103.75,4.6746709606427684e-05
2,2,10,104.0,4.663356954513719e-05
2,2,10,104.25,4.652216471596898e-05
2,2,10,104.5,4.641225046180798e-05
2,2,10,104.75,4.630396300531611e-05
2,2,10,105.0,4.6197233237064e-05
2,2,10,105.25,4.609204144484595e-05
2,2,10,105.5,4.5988250868599014e-05
2,2,10,105.75,4.588623975585333e-05
2,2,10,106.0,4.578551171218313e-05
2,2,10,106.25,4.568622503344226e-05
2,2,10,106.5,4.5588569064691234e-05
2,2,10,106.75,4.549227225055161e-05
2,2,10,107.0,4.539746260332725e-05
2,2,10,107.25,4.5304120429987826e-05
2,2,10,107.5,4.5212077644916755e-05
2,2,10,107.75,4.5121445948449565e-05
2,2,10,108.0,4.5032307188300024e-05
2,2,10,108.25,4.49445726151765e-05
2,2,10,108.5,4.4858063227458076e-05
2,2,10,108.75,4.477309343325911e-05
2,2,10,109.0,4.4689229160498566e-05
2,2,10,109.25,4.46068911567603e-05
2,2,10,109.5,4.45258685716518e-05
2,2,10,109.75,4.444601596419442e-05
2,2,10,110.0,4.4367654810262705e-05
2,2,10,110.25,4.4290531345611686e-05
2,2,10,110.5,4.4214648786289104e-05
2,2,10,110.75,4.414000545379578e-05
2,2,10,111.0,4.406668810973924e-05
2,2,10,111.25,4.399468005794838e-05
2,2,10,111.5,4.392388087959412e-05
2,2,10,111.75,4.385427195323757e-05
2,2,10,112.0,4.3785893010200795e-05
2,2,10,112.25,4.3718827398269945e-05
2,2,10,112.5,4.365293202410567e-05
2,2,10,112.75,4.358821595877336e-05
2,2,10,113.0,4.352469265608211e-05
2,2,10,113.25,4.346239291333068e-05
2,2,10,113.5,4.340130618861922e-05
2,2,10,113.75,4.334129163673603e-05
2,2,10,114.0,4.328256221684583e-05
2,2,10,114.25,4.3224902294842275e-05
2,2,10,114.5,4.316848276538604e-05
2,2,10,114.75,4.311313613434617e-05
2,2,10,115.0,4.3058967575129346e-05
2,2,10,115.25,4.300593072769929e-05
2,2,10,115.5,4.295402729074524e-05
2,2,10,115.75,4.290329924330755e-05
2,2,10,116.0,4.2853535713701154e-05
2,2,10,116.25,4.28049942109389e-05
2,2,10,116.5,4.275755242613873e-05
2,2,10,116.75,4.2711175662159574e-05
2,2,10,117.0,4.266601549074302e-05
2,2,10,117.25,4.262172271594282e-05
2,2,10,117.5,4.257867322583214e-05
2,2,10,117.75,4.2536713835315925e-05
2,2,10,118.0,4.249574250876445e-05
2,2,10,118.25,4.245588955419473e-05
2,2,10,118.5,4.241708273284161e-05
2,2,10,118.75,4.2379371630013284e-05
2,2,10,119.0,4.234267971696218e-05
2,2,10,119.25,4.230706063140777e-05
2,2,10,119.5,4.227242732767401e-05
2,2,10,119.75,4.22389549416711e-05
2,2,10,120.0,4.2206490395824706e-05
2,2,10,120.25,4.217494782305631e-05
2,2,10,120.5,4.2144549218082385e-05
2,2,10,120.75,4.211518346101585e-05
2,2,10,121.0,4.208679354065517e-05
2,2,10,121.25,4.2059490323561164e-05
2,2,10,121.5,4.2033121732497464e-05
2,2,10,121.75,4.2007790181187565e-05
2,2,10,122.0,4.19835682335851e-05
2,2,10,122.25,4.1960276023845244e-05
2,2,10,122.5,4.193795827598028e-05
2,2,10,122.75,4.1916764679680805e-05
2,2,10,123.0,4.1896452470663035e-05
2,2,10,123.25,4.187722149952578e-05
2,2,10,123.5,4.18589685597512e-05
2,2,10,123.75,4.184167155072671e-05
2,2,10,124.0,4.182544517623874e-05
2,2,10,124.25,4.181020343141446e-05
2,2,10,124.5,4.1795900590708544e-05
2,2,10,124.75,4.1782580098165624e-05
2,2,10,125.0,4.17703325576295e-05
2,2,10,125.25,4.175902072636741e-05
2,2,10,125.5,4.174871302437928e-05
2,2,10,125.75,4.1739377926018884e-05
2,2,10,126.0,4.173098903018054e-05
2,2,10,126.25,4.172368419542888e-05
2,2,10,126.5,4.1717304178495394e-05
2,2,10,126.75,4.1711870981800376e-05
2,2,10,127.0,4.1707465099458525e-05
2,2,10,127.25,4.170403904317937e-05
2,2,10,127.5,4.1701610350733875e-05
2,2,10,127.75,4.170010189666564e-05
2,2,10,128.0,2.0849806872484174e-05
2,2,12,0.0,0.006224865685076397
2,2,12,0.25,0.013528061674395866
2,2,12,0.5,0.013533448164962623
2,2,12,0.75,0.013640859201080572
2,2,12,1.0,0.013799759391794729
2,2,12,1.25,0.013996296485507828
2,2,12,1.5,0.014250139305824553
2,2,12,1.75,0.014557420034568114
2,2,12,2.0,0.014925571202748714
